,Unnamed: 0,tanggal,Team,position,menit,shotTotal,shotOnTarget,yellowCard,redCard,touches,press,tackle,intercept,blocks,shotCreation,goalCreation,passComplete,passAttempt,passProgresive,carries,carries>5yard,DribblesSucces,Dribbles.1,Nama,goal,Kemasukan,Minggu,homeAway,Starting 11,KlasemenTimMusuh
2214,2214,2021-12-04,Newcastle Utd,FW,90.0,1.0,0.0,0.0,0.0,48.0,15.0,2.0,2.0,2.0,6.0,0.0,23.0,32.0,3.0,35.0,6.0,1.0,1.0,Joelinton,1,0,15,0,0.0,17
2215,2215,2021-12-12,Newcastle Utd,FW,90.0,1.0,1.0,0.0,0.0,60.0,31.0,3.0,1.0,1.0,2.0,0.0,41.0,44.0,6.0,38.0,6.0,0.0,1.0,Joelinton,0,4,16,1,0.0,5
2216,2216,2021-12-16,Newcastle Utd,CM,90.0,0.0,0.0,1.0,0.0,42.0,21.0,4.0,3.0,2.0,0.0,0.0,18.0,27.0,0.0,26.0,2.0,2.0,3.0,Joelinton,1,3,17,1,0.0,3
2217,2217,2021-12-19,Newcastle Utd,CM,90.0,1.0,0.0,0.0,0.0,45.0,15.0,1.0,3.0,3.0,1.0,0.0,22.0,30.0,2.0,33.0,6.0,3.0,3.0,Joelinton,0,4,18,0,0.0,1
2218,2218,2021-12-27,Newcastle Utd,CM,90.0,2.0,0.0,1.0,0.0,60.0,28.0,6.0,3.0,5.0,5.0,0.0,31.0,41.0,6.0,33.0,3.0,2.0,3.0,Joelinton,1,1,19,0,0.0,2
2219,2219,2022-01-15,Newcastle Utd,CM,90.0,2.0,0.0,0.0,0.0,57.0,25.0,6.0,2.0,4.0,3.0,0.0,33.0,39.0,5.0,45.0,5.0,2.0,5.0,Joelinton,1,1,22,0,0.0,30
2221,2221,2022-02-08,Newcastle Utd,CM,90.0,2.0,1.0,0.0,0.0,49.0,27.0,6.0,4.0,4.0,2.0,1.0,22.0,26.0,0.0,23.0,4.0,0.0,2.0,Joelinton,3,1,24,0,0.0,10
2222,2222,2022-02-13,Newcastle Utd,CM,90.0,0.0,0.0,1.0,0.0,36.0,25.0,4.0,2.0,1.0,0.0,0.0,19.0,23.0,2.0,21.0,1.0,1.0,1.0,Joelinton,1,0,25,0,0.0,11
2223,2223,2022-02-19,Newcastle Utd,CM,90.0,2.0,1.0,0.0,0.0,54.0,18.0,2.0,0.0,3.0,2.0,0.0,40.0,43.0,2.0,39.0,7.0,2.0,2.0,Joelinton,1,1,26,1,0.0,6
2224,2224,2022-02-26,Newcastle Utd,CM,90.0,2.0,1.0,0.0,0.0,55.0,14.0,4.0,0.0,1.0,3.0,0.0,30.0,35.0,5.0,45.0,5.0,1.0,3.0,Joelinton,2,0,27,1,0.0,29
2225,2225,2022-03-05,Newcastle Utd,CM,90.0,0.0,0.0,1.0,0.0,51.0,28.0,2.0,2.0,7.0,1.0,0.0,26.0,32.0,3.0,32.0,1.0,1.0,2.0,Joelinton,2,1,28,0,0.0,16
2226,2226,2022-03-17,Newcastle Utd,CM,90.0,1.0,0.0,0.0,0.0,53.0,11.0,1.0,0.0,0.0,0.0,0.0,32.0,40.0,1.0,40.0,1.0,3.0,6.0,Joelinton,0,1,20,1,0.0,10
2227,2227,2022-04-03,Newcastle Utd,CM,58.0,0.0,0.0,1.0,0.0,20.0,11.0,1.0,1.0,0.0,1.0,1.0,11.0,15.0,0.0,12.0,1.0,0.0,3.0,Joelinton,1,5,31,1,0.0,7
2228,2228,2022-04-08,Newcastle Utd,CM,90.0,1.0,1.0,0.0,0.0,35.0,21.0,1.0,2.0,3.0,2.0,1.0,21.0,25.0,2.0,24.0,4.0,1.0,1.0,Joelinton,1,0,32,0,0.0,13
2229,2229,2022-04-17,Newcastle Utd,CM,90.0,3.0,0.0,0.0,0.0,51.0,20.0,4.0,2.0,1.0,4.0,1.0,23.0,29.0,3.0,26.0,4.0,0.0,1.0,Joelinton,2,1,33,0,0.0,5
2230,2230,2022-04-20,Newcastle Utd,CM,90.0,3.0,0.0,0.0,0.0,41.0,17.0,1.0,3.0,1.0,3.0,0.0,24.0,28.0,2.0,25.0,2.0,0.0,1.0,Joelinton,1,0,30,0,0.0,14
2231,2231,2022-04-23,Newcastle Utd,LW,66.0,3.0,3.0,0.0,0.0,43.0,16.0,1.0,1.0,3.0,1.0,0.0,28.0,32.0,3.0,25.0,7.0,0.0,0.0,Joelinton,3,0,34,1,0.0,28
2232,2232,2022-04-30,Newcastle Utd,LW,90.0,0.0,0.0,1.0,0.0,37.0,16.0,1.0,4.0,1.0,0.0,0.0,19.0,27.0,2.0,21.0,2.0,1.0,1.0,Joelinton,0,1,35,0,0.0,3
2233,2233,2022-05-08,Newcastle Utd,CM,90.0,0.0,0.0,0.0,0.0,36.0,28.0,3.0,1.0,2.0,1.0,0.0,25.0,27.0,1.0,21.0,2.0,1.0,1.0,Joelinton,0,5,36,1,0.0,1
2234,2234,2022-05-16,Newcastle Utd,CM,90.0,2.0,0.0,0.0,0.0,40.0,24.0,1.0,0.0,2.0,2.0,0.0,23.0,32.0,0.0,28.0,5.0,0.0,2.0,Joelinton,2,0,37,0,0.0,8
2236,2236,2021-11-27,Newcastle Utd,GK,90.0,0.0,0.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,43.0,0.0,19.0,0.0,0.0,0.0,Martin-Dubravka,0,2,13,1,0.0,8
2237,2237,2021-11-30,Newcastle Utd,GK,90.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,38.0,0.0,15.0,0.0,0.0,0.0,Martin-Dubravka,1,1,14,0,0.0,28
2238,2238,2021-12-04,Newcastle Utd,GK,90.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,34.0,0.0,16.0,0.0,0.0,0.0,Martin-Dubravka,1,0,15,0,0.0,17
2239,2239,2021-12-12,Newcastle Utd,GK,90.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,15.0,0.0,0.0,0.0,Martin-Dubravka,0,4,16,1,0.0,5
2240,2240,2021-12-16,Newcastle Utd,GK,90.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,41.0,0.0,13.0,0.0,0.0,0.0,Martin-Dubravka,1,3,17,1,0.0,3
2241,2241,2021-12-19,Newcastle Utd,GK,90.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,37.0,0.0,18.0,0.0,0.0,0.0,Martin-Dubravka,0,4,18,0,0.0,1
2242,2242,2021-12-27,Newcastle Utd,GK,90.0,0.0,0.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,32.0,0.0,14.0,0.0,0.0,0.0,Martin-Dubravka,1,1,19,0,0.0,2
2243,2243,2022-01-15,Newcastle Utd,GK,90.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,27.0,0.0,14.0,0.0,0.0,0.0,Martin-Dubravka,1,1,22,0,0.0,30
2244,2244,2022-01-22,Newcastle Utd,GK,90.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,33.0,0.0,15.0,0.0,0.0,0.0,Martin-Dubravka,1,0,23,1,0.0,9
2245,2245,2022-02-08,Newcastle Utd,GK,90.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,9.0,0.0,0.0,0.0,Martin-Dubravka,3,1,24,0,0.0,10
2246,2246,2022-02-13,Newcastle Utd,GK,90.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,34.0,0.0,12.0,0.0,0.0,0.0,Martin-Dubravka,1,0,25,0,0.0,11
2247,2247,2022-02-19,Newcastle Utd,GK,90.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,36.0,0.0,23.0,0.0,0.0,0.0,Martin-Dubravka,1,1,26,1,0.0,6
2248,2248,2022-02-26,Newcastle Utd,GK,90.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,0.0,8.0,0.0,0.0,0.0,Martin-Dubravka,2,0,27,1,0.0,29
2249,2249,2022-03-05,Newcastle Utd,GK,90.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,34.0,0.0,11.0,0.0,0.0,0.0,Martin-Dubravka,2,1,28,0,0.0,16
2250,2250,2022-03-10,Newcastle Utd,GK,90.0,0.0,0.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,30.0,0.0,17.0,0.0,0.0,0.0,Martin-Dubravka,2,1,21,1,0.0,15
2251,2251,2022-03-13,Newcastle Utd,GK,90.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,28.0,0.0,8.0,0.0,0.0,0.0,Martin-Dubravka,0,1,29,1,0.0,4
2252,2252,2022-03-17,Newcastle Utd,GK,90.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,27.0,0.0,17.0,0.0,0.0,0.0,Martin-Dubravka,0,1,20,1,0.0,10
2253,2253,2022-04-03,Newcastle Utd,GK,90.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,36.0,0.0,18.0,0.0,0.0,0.0,Martin-Dubravka,1,5,31,1,0.0,7
2254,2254,2022-04-08,Newcastle Utd,GK,90.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,22.0,0.0,10.0,0.0,0.0,0.0,Martin-Dubravka,1,0,32,0,0.0,13
2255,2255,2022-04-17,Newcastle Utd,GK,90.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0,0.0,13.0,0.0,0.0,0.0,Martin-Dubravka,2,1,33,0,0.0,5
2256,2256,2022-04-20,Newcastle Utd,GK,90.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,26.0,0.0,15.0,0.0,0.0,0.0,Martin-Dubravka,1,0,30,0,0.0,14
2257,2257,2022-04-23,Newcastle Utd,GK,90.0,0.0,0.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,42.0,0.0,25.0,0.0,0.0,0.0,Martin-Dubravka,3,0,34,1,0.0,28
2258,2258,2022-04-30,Newcastle Utd,GK,90.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,41.0,0.0,15.0,0.0,0.0,0.0,Martin-Dubravka,0,1,35,0,0.0,3
2259,2259,2022-05-08,Newcastle Utd,GK,90.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,43.0,0.0,17.0,0.0,0.0,0.0,Martin-Dubravka,0,5,36,1,0.0,1
2260,2260,2022-05-16,Newcastle Utd,GK,90.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,23.0,0.0,12.0,0.0,0.0,0.0,Martin-Dubravka,2,0,37,0,0.0,8
2261,2261,2022-05-22,Newcastle Utd,GK,90.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,38.0,0.0,18.0,0.0,0.0,0.0,Martin-Dubravka,2,1,38,1,0.0,17
2262,2262,2021-08-21,Newcastle Utd,CB,90.0,0.0,0.0,1.0,0.0,62.0,7.0,1.0,2.0,1.0,1.0,0.0,42.0,53.0,1.0,34.0,5.0,1.0,1.0,Fabian-Schar,0,2,2,1,0.0,11
2263,2263,2021-08-28,Newcastle Utd,CB,90.0,0.0,0.0,1.0,0.0,47.0,5.0,2.0,2.0,1.0,2.0,1.0,26.0,35.0,1.0,26.0,1.0,0.0,0.0,Fabian-Schar,2,2,3,0,0.0,15
2264,2264,2021-11-20,Newcastle Utd,CB,70.0,1.0,0.0,0.0,0.0,30.0,7.0,0.0,1.0,1.0,1.0,0.0,14.0,22.0,0.0,15.0,2.0,0.0,0.0,Fabian-Schar,3,3,12,0,0.0,29
2265,2265,2021-11-27,Newcastle Utd,CB,90.0,2.0,0.0,0.0,0.0,47.0,5.0,1.0,5.0,1.0,2.0,0.0,28.0,39.0,0.0,31.0,2.0,1.0,1.0,Fabian-Schar,0,2,13,1,0.0,8
2266,2266,2021-11-30,Newcastle Utd,CB,90.0,0.0,0.0,0.0,0.0,47.0,10.0,2.0,6.0,1.0,1.0,0.0,23.0,34.0,2.0,27.0,1.0,0.0,1.0,Fabian-Schar,1,1,14,0,0.0,28
2267,2267,2021-12-04,Newcastle Utd,CB,90.0,0.0,0.0,0.0,0.0,38.0,7.0,0.0,2.0,2.0,0.0,0.0,11.0,30.0,0.0,15.0,2.0,0.0,0.0,Fabian-Schar,1,0,15,0,0.0,17
2268,2268,2021-12-12,Newcastle Utd,CB,90.0,1.0,0.0,0.0,0.0,81.0,5.0,0.0,2.0,1.0,0.0,0.0,45.0,66.0,2.0,45.0,2.0,0.0,1.0,Fabian-Schar,0,4,16,1,0.0,5
2269,2269,2021-12-16,Newcastle Utd,CB,90.0,0.0,0.0,0.0,0.0,35.0,11.0,2.0,5.0,0.0,0.0,0.0,11.0,23.0,0.0,11.0,0.0,0.0,0.0,Fabian-Schar,1,3,17,1,0.0,3
2270,2270,2021-12-27,Newcastle Utd,CB,90.0,0.0,0.0,0.0,0.0,38.0,6.0,0.0,4.0,2.0,0.0,0.0,14.0,26.0,1.0,19.0,2.0,0.0,0.0,Fabian-Schar,1,1,19,0,0.0,2
2271,2271,2022-01-15,Newcastle Utd,CB,90.0,1.0,0.0,0.0,0.0,60.0,9.0,3.0,0.0,1.0,0.0,0.0,43.0,51.0,3.0,46.0,6.0,0.0,0.0,Fabian-Schar,1,1,22,0,0.0,30
2272,2272,2022-01-22,Newcastle Utd,CB,90.0,0.0,0.0,0.0,0.0,40.0,4.0,1.0,4.0,3.0,0.0,0.0,13.0,23.0,1.0,15.0,2.0,1.0,1.0,Fabian-Schar,1,0,23,1,0.0,9
2273,2273,2022-02-08,Newcastle Utd,CB,90.0,2.0,0.0,1.0,0.0,43.0,2.0,0.0,6.0,2.0,0.0,0.0,19.0,32.0,0.0,17.0,0.0,0.0,0.0,Fabian-Schar,3,1,24,0,0.0,10
2274,2274,2022-02-13,Newcastle Utd,CB,90.0,0.0,0.0,0.0,0.0,39.0,4.0,0.0,7.0,3.0,0.0,0.0,19.0,27.0,2.0,20.0,0.0,1.0,1.0,Fabian-Schar,1,0,25,0,0.0,11
2275,2275,2022-02-19,Newcastle Utd,CB,90.0,2.0,1.0,0.0,0.0,65.0,8.0,1.0,4.0,0.0,2.0,0.0,44.0,58.0,4.0,47.0,4.0,0.0,0.0,Fabian-Schar,1,1,26,1,0.0,6
2276,2276,2022-02-26,Newcastle Utd,CB,90.0,2.0,1.0,0.0,0.0,76.0,6.0,0.0,3.0,1.0,4.0,3.0,51.0,61.0,4.0,49.0,5.0,2.0,3.0,Fabian-Schar,2,0,27,1,0.0,29
2277,2277,2022-03-05,Newcastle Utd,CB,90.0,1.0,1.0,0.0,0.0,33.0,5.0,1.0,4.0,0.0,0.0,0.0,14.0,19.0,1.0,15.0,0.0,0.0,0.0,Fabian-Schar,2,1,28,0,0.0,16
2278,2278,2022-03-10,Newcastle Utd,CB,90.0,0.0,0.0,0.0,0.0,35.0,10.0,1.0,1.0,3.0,0.0,0.0,18.0,26.0,0.0,11.0,0.0,0.0,0.0,Fabian-Schar,2,1,21,1,0.0,15
2279,2279,2022-03-13,Newcastle Utd,CB,90.0,2.0,1.0,0.0,0.0,42.0,4.0,0.0,1.0,1.0,0.0,0.0,14.0,24.0,1.0,14.0,0.0,1.0,1.0,Fabian-Schar,0,1,29,1,0.0,4
2280,2280,2022-03-17,Newcastle Utd,CB,90.0,3.0,1.0,0.0,0.0,76.0,5.0,1.0,2.0,1.0,3.0,0.0,48.0,67.0,7.0,47.0,7.0,0.0,1.0,Fabian-Schar,0,1,20,1,,10
2281,2281,2022-04-03,Newcastle Utd,CB,90.0,1.0,1.0,0.0,0.0,70.0,3.0,0.0,2.0,7.0,0.0,0.0,47.0,56.0,3.0,42.0,2.0,0.0,0.0,Fabian-Schar,1,5,31,1,0.0,7
2282,2282,2022-04-08,Newcastle Utd,CB,90.0,1.0,0.0,1.0,0.0,70.0,3.0,1.0,2.0,2.0,5.0,0.0,55.0,63.0,3.0,43.0,5.0,0.0,0.0,Fabian-Schar,1,0,32,0,0.0,13
2283,2283,2022-04-17,Newcastle Utd,CB,90.0,0.0,0.0,0.0,0.0,35.0,9.0,1.0,2.0,0.0,1.0,0.0,14.0,27.0,3.0,18.0,0.0,0.0,0.0,Fabian-Schar,2,1,33,0,0.0,5
2284,2284,2022-04-20,Newcastle Utd,CB,90.0,0.0,0.0,0.0,0.0,56.0,6.0,1.0,3.0,3.0,2.0,0.0,31.0,45.0,3.0,28.0,1.0,0.0,0.0,Fabian-Schar,1,0,30,0,0.0,14
2285,2285,2022-04-30,Newcastle Utd,CB,60.0,0.0,0.0,0.0,0.0,24.0,6.0,0.0,5.0,0.0,0.0,0.0,10.0,15.0,0.0,11.0,1.0,0.0,0.0,Fabian-Schar,0,1,35,0,0.0,3
2286,2286,2022-05-16,Newcastle Utd,CB,48.0,1.0,0.0,0.0,0.0,34.0,4.0,1.0,0.0,0.0,0.0,0.0,25.0,31.0,2.0,27.0,1.0,1.0,2.0,Fabian-Schar,2,0,37,0,0.0,8
2287,2287,2021-08-21,Newcastle Utd,CM,89.0,0.0,0.0,0.0,0.0,33.0,8.0,1.0,0.0,1.0,2.0,0.0,13.0,23.0,2.0,26.0,3.0,0.0,3.0,Joe-Willock,0,2,2,1,0.0,11
2288,2288,2021-08-28,Newcastle Utd,CM,83.0,0.0,0.0,0.0,0.0,34.0,28.0,6.0,1.0,3.0,0.0,0.0,15.0,20.0,3.0,20.0,0.0,1.0,4.0,Joe-Willock,2,2,3,0,0.0,15
2289,2289,2021-09-11,Newcastle Utd,DM,84.0,1.0,0.0,0.0,0.0,34.0,20.0,6.0,0.0,3.0,1.0,0.0,20.0,22.0,0.0,23.0,5.0,2.0,2.0,Joe-Willock,1,4,4,1,0.0,2
2290,2290,2021-09-17,Newcastle Utd,CM,90.0,1.0,0.0,0.0,0.0,38.0,10.0,3.0,3.0,0.0,3.0,1.0,21.0,24.0,2.0,26.0,2.0,1.0,2.0,Joe-Willock,1,1,5,0,0.0,9
2291,2291,2021-09-25,Newcastle Utd,CM,82.0,4.0,1.0,0.0,0.0,39.0,16.0,5.0,2.0,2.0,3.0,0.0,18.0,20.0,2.0,30.0,8.0,2.0,4.0,Joe-Willock,1,1,6,1,0.0,30
2293,2293,2021-10-17,Newcastle Utd,CM,76.0,0.0,0.0,0.0,0.0,35.0,17.0,3.0,0.0,1.0,1.0,0.0,24.0,28.0,4.0,27.0,3.0,0.0,1.0,Joe-Willock,2,3,8,0,0.0,7
2296,2296,2021-11-20,Newcastle Utd,DM,70.0,0.0,0.0,0.0,0.0,44.0,16.0,1.0,1.0,2.0,5.0,0.0,22.0,29.0,2.0,27.0,2.0,1.0,3.0,Joe-Willock,3,3,12,0,0.0,29
2297,2297,2021-11-27,Newcastle Utd,DM,90.0,1.0,1.0,0.0,0.0,41.0,36.0,7.0,2.0,4.0,1.0,0.0,19.0,24.0,1.0,22.0,3.0,2.0,3.0,Joe-Willock,0,2,13,1,0.0,8
2298,2298,2021-11-30,Newcastle Utd,CM,72.0,0.0,0.0,0.0,0.0,24.0,26.0,0.0,1.0,2.0,3.0,0.0,15.0,18.0,0.0,20.0,2.0,1.0,2.0,Joe-Willock,1,1,14,0,0.0,28
2299,2299,2021-12-04,Newcastle Utd,DM,90.0,1.0,0.0,0.0,0.0,39.0,8.0,0.0,0.0,0.0,5.0,0.0,26.0,33.0,4.0,33.0,4.0,0.0,3.0,Joe-Willock,1,0,15,0,0.0,17
2300,2300,2021-12-12,Newcastle Utd,DM,90.0,2.0,0.0,0.0,0.0,47.0,19.0,1.0,1.0,0.0,2.0,0.0,29.0,39.0,1.0,35.0,6.0,1.0,2.0,Joe-Willock,0,4,16,1,0.0,5
2303,2303,2022-01-22,Newcastle Utd,CM,90.0,2.0,1.0,0.0,0.0,36.0,11.0,0.0,2.0,2.0,3.0,0.0,19.0,25.0,0.0,31.0,6.0,1.0,3.0,Joe-Willock,1,0,23,1,0.0,9
2304,2304,2022-02-08,Newcastle Utd,CM,89.0,2.0,1.0,0.0,0.0,26.0,24.0,5.0,1.0,2.0,1.0,0.0,9.0,12.0,0.0,24.0,4.0,3.0,4.0,Joe-Willock,3,1,24,0,0.0,10
2305,2305,2022-02-13,Newcastle Utd,CM,89.0,3.0,0.0,0.0,0.0,30.0,38.0,5.0,1.0,3.0,3.0,1.0,12.0,12.0,2.0,16.0,4.0,0.0,2.0,Joe-Willock,1,0,25,0,0.0,11
2306,2306,2022-02-19,Newcastle Utd,CM,87.0,5.0,1.0,0.0,0.0,44.0,30.0,2.0,3.0,3.0,1.0,0.0,21.0,24.0,0.0,33.0,4.0,5.0,8.0,Joe-Willock,1,1,26,1,0.0,6
2307,2307,2022-02-26,Newcastle Utd,CM,82.0,3.0,1.0,0.0,0.0,37.0,18.0,1.0,0.0,0.0,1.0,0.0,25.0,29.0,2.0,28.0,4.0,1.0,1.0,Joe-Willock,2,0,27,1,0.0,29
2308,2308,2022-03-05,Newcastle Utd,CM,89.0,1.0,0.0,0.0,0.0,36.0,33.0,1.0,3.0,1.0,3.0,0.0,21.0,26.0,2.0,21.0,2.0,0.0,0.0,Joe-Willock,2,1,28,0,0.0,16
2309,2309,2022-03-10,Newcastle Utd,CM,90.0,1.0,0.0,0.0,0.0,36.0,49.0,5.0,1.0,2.0,0.0,0.0,14.0,18.0,2.0,24.0,4.0,2.0,5.0,Joe-Willock,2,1,21,1,0.0,15
2310,2310,2022-03-17,Newcastle Utd,CM,90.0,2.0,2.0,0.0,0.0,42.0,16.0,5.0,2.0,0.0,2.0,0.0,16.0,23.0,3.0,20.0,4.0,1.0,2.0,Joe-Willock,0,1,20,1,0.0,10
2311,2311,2022-04-03,Newcastle Utd,CM,90.0,2.0,0.0,0.0,0.0,32.0,15.0,4.0,0.0,1.0,3.0,1.0,19.0,22.0,0.0,21.0,4.0,2.0,3.0,Joe-Willock,1,5,31,1,0.0,7
2314,2314,2022-04-23,Newcastle Utd,CM,90.0,3.0,2.0,0.0,0.0,45.0,24.0,2.0,1.0,1.0,1.0,0.0,32.0,35.0,2.0,37.0,7.0,1.0,2.0,Joe-Willock,3,0,34,1,0.0,28
2315,2315,2022-04-30,Newcastle Utd,CM,66.0,0.0,0.0,0.0,0.0,19.0,21.0,2.0,0.0,0.0,1.0,0.0,6.0,8.0,0.0,15.0,1.0,0.0,1.0,Joe-Willock,0,1,35,0,0.0,3
2316,2316,2021-08-21,Newcastle Utd,CB,90.0,1.0,0.0,0.0,0.0,49.0,2.0,0.0,0.0,2.0,0.0,0.0,35.0,41.0,1.0,25.0,2.0,0.0,0.0,Jamaal-Lascelles,0,2,2,1,,11
2317,2317,2021-08-28,Newcastle Utd,CB,90.0,1.0,0.0,1.0,0.0,24.0,4.0,0.0,0.0,1.0,0.0,0.0,17.0,20.0,1.0,12.0,0.0,0.0,0.0,Jamaal-Lascelles,2,2,3,0,,15
2318,2318,2021-09-11,Newcastle Utd,CB,90.0,0.0,0.0,0.0,0.0,49.0,6.0,3.0,3.0,8.0,0.0,0.0,28.0,29.0,0.0,26.0,0.0,0.0,0.0,Jamaal-Lascelles,1,4,4,1,,2
2319,2319,2021-09-17,Newcastle Utd,CB,90.0,2.0,1.0,0.0,0.0,39.0,3.0,0.0,3.0,3.0,0.0,0.0,15.0,22.0,1.0,9.0,1.0,0.0,0.0,Jamaal-Lascelles,1,1,5,0,,9
2320,2320,2021-10-17,Newcastle Utd,CB,90.0,1.0,0.0,0.0,0.0,57.0,10.0,0.0,1.0,2.0,2.0,0.0,34.0,44.0,1.0,26.0,0.0,1.0,1.0,Jamaal-Lascelles,2,3,8,0,,7
2321,2321,2021-10-23,Newcastle Utd,CB,90.0,1.0,0.0,1.0,0.0,23.0,7.0,0.0,2.0,0.0,2.0,1.0,10.0,15.0,0.0,5.0,0.0,0.0,0.0,Jamaal-Lascelles,1,1,9,1,,14
2322,2322,2021-10-30,Newcastle Utd,CB,90.0,1.0,0.0,1.0,0.0,26.0,8.0,0.0,2.0,3.0,1.0,0.0,12.0,14.0,0.0,5.0,0.0,0.0,0.0,Jamaal-Lascelles,0,3,10,0,,4
2323,2323,2021-11-06,Newcastle Utd,CB,90.0,0.0,0.0,1.0,0.0,35.0,3.0,1.0,0.0,1.0,0.0,0.0,29.0,31.0,0.0,26.0,0.0,0.0,0.0,Jamaal-Lascelles,1,1,11,1,,16
2324,2324,2021-11-20,Newcastle Utd,CB,90.0,1.0,1.0,0.0,0.0,39.0,8.0,1.0,2.0,3.0,0.0,0.0,15.0,22.0,0.0,8.0,1.0,0.0,0.0,Jamaal-Lascelles,3,3,12,0,,29
2325,2325,2021-11-27,Newcastle Utd,CB,90.0,0.0,0.0,1.0,0.0,53.0,7.0,1.0,1.0,1.0,0.0,0.0,32.0,40.0,1.0,29.0,0.0,0.0,0.0,Jamaal-Lascelles,0,2,13,1,,8
2326,2326,2021-12-04,Newcastle Utd,CB,90.0,2.0,0.0,0.0,0.0,54.0,9.0,0.0,1.0,1.0,0.0,0.0,25.0,36.0,1.0,11.0,0.0,0.0,0.0,Jamaal-Lascelles,1,0,15,0,,17
2327,2327,2021-12-12,Newcastle Utd,CB,90.0,0.0,0.0,0.0,0.0,46.0,6.0,0.0,0.0,1.0,0.0,0.0,33.0,38.0,0.0,31.0,1.0,0.0,0.0,Jamaal-Lascelles,0,4,16,1,,5
2328,2328,2021-12-16,Newcastle Utd,CB,90.0,0.0,0.0,0.0,0.0,38.0,6.0,3.0,4.0,3.0,0.0,0.0,16.0,19.0,2.0,10.0,0.0,0.0,0.0,Jamaal-Lascelles,1,3,17,1,,3
2329,2329,2021-12-19,Newcastle Utd,CB,90.0,0.0,0.0,0.0,0.0,36.0,5.0,0.0,1.0,1.0,0.0,0.0,28.0,32.0,2.0,25.0,0.0,0.0,0.0,Jamaal-Lascelles,0,4,18,0,,1
2330,2330,2021-12-27,Newcastle Utd,CB,90.0,0.0,0.0,0.0,0.0,27.0,3.0,0.0,1.0,3.0,0.0,0.0,9.0,18.0,2.0,9.0,2.0,0.0,0.0,Jamaal-Lascelles,1,1,19,0,,2
2331,2331,2022-01-15,Newcastle Utd,CB,90.0,1.0,0.0,0.0,0.0,68.0,14.0,3.0,0.0,1.0,1.0,0.0,38.0,52.0,4.0,33.0,1.0,0.0,0.0,Jamaal-Lascelles,1,1,22,0,,30
2332,2332,2022-01-22,Newcastle Utd,CB,67.0,0.0,0.0,0.0,0.0,22.0,6.0,0.0,2.0,3.0,0.0,0.0,6.0,11.0,1.0,4.0,0.0,0.0,0.0,Jamaal-Lascelles,1,0,23,1,,9
2333,2333,2022-02-08,Newcastle Utd,CB,90.0,2.0,0.0,0.0,0.0,35.0,3.0,1.0,4.0,2.0,0.0,0.0,13.0,19.0,0.0,7.0,0.0,0.0,0.0,Jamaal-Lascelles,3,1,24,0,,10
2335,2335,2022-03-13,Newcastle Utd,CB,90.0,0.0,0.0,0.0,0.0,25.0,13.0,1.0,2.0,3.0,0.0,0.0,6.0,12.0,1.0,8.0,0.0,0.0,0.0,Jamaal-Lascelles,0,1,29,1,,4
